count,atemp,workingday
181,24.0026,0
266,26.999,0
413,28.9988,0
499,28.9988,0
502,30.9986,0
492,32.0018,0
500,32.0018,0
475,32.0018,0
508,32.9984,0
521,32.9984,0
490,32.0018,0
375,30.9986,0
363,28.9988,0
253,28.9988,0
159,26.999,0
110,28.0022,0
41,26.999,1
24,24.9992,1
17,24.9992,1
6,22.9994,1
7,22.9994,1
37,22.9994,1
144,22.0028,1
503,22.9994,1
651,24.9992,1
316,26.999,1
147,28.9988,1
202,28.9988,1
261,32.0018,1
248,30.9986,1
259,32.0018,1
259,30.9986,1
427,30.9986,1
800,30.9986,1
831,32.0018,1
596,28.9988,1
394,28.0022,1
250,28.0022,1
164,28.0022,1
80,26.999,1
28,26.999,1
16,26.0024,1
6,26.0024,1
12,24.9992,1
4,20.003,1
29,20.003,1
136,20.003,1
303,20.9996,1
613,20.9996,1
285,22.0028,1
125,22.0028,1
65,24.0026,1
95,24.0026,1
59,24.0026,1
60,22.0028,1
116,22.9994,1
239,22.9994,1
681,22.9994,1
653,26.0024,1
491,26.0024,1
386,26.0024,1
274,26.0024,1
207,22.9994,1
89,22.9994,1
34,22.9994,1
28,22.9994,1
4,22.0028,1
8,22.0028,1
10,20.9996,1
40,20.9996,1
194,20.9996,1
505,20.9996,1
713,22.9994,1
352,24.0026,1
198,24.0026,1
246,24.9992,1
334,26.0024,1
255,26.0024,1
320,26.999,1
281,26.999,1
392,26.999,1
857,26.999,1
744,26.999,1
671,26.0024,1
448,26.0024,1
396,24.9992,1
238,24.9992,1
153,24.9992,1
48,24.9992,1
21,24.9992,1
9,24.9992,1
5,24.9992,1
6,24.9992,1
40,24.9992,1
181,20.003,1
506,24.0026,1
719,24.0026,1
357,24.0026,1
179,24.0026,1
228,24.9992,1
265,24.9992,1
284,26.0024,1
298,26.999,1
324,28.0022,1
438,28.0022,1
867,28.0022,1
823,28.0022,1
579,26.999,1
435,24.9992,1
337,24.0026,1
242,24.0026,1
172,24.0026,1
94,22.9994,1
51,20.003,1
15,18.9998,1
5,18.9998,1
14,18.9998,1
33,18.0032,1
151,18.0032,1
430,18.9998,1
653,22.9994,1
366,24.0026,1
216,24.9992,1
286,24.9992,1
403,26.0024,1
393,26.0024,1
376,26.999,1
377,26.999,1
558,26.999,1
823,26.999,1
693,26.999,1
467,26.0024,1
385,26.0024,1
333,24.9992,1
321,24.9992,1
222,24.9992,1
137,20.003,0
95,18.9998,0
67,20.003,0
27,18.9998,0
8,18.0032,0
23,18.0032,0
47,18.0032,0
78,18.0032,0
204,20.003,0
367,24.0026,0
435,24.9992,0
566,24.9992,0
603,26.0024,0
617,26.999,0
573,26.999,0
583,26.999,0
542,26.999,0
593,26.999,0
571,26.999,0
461,26.0024,0
352,24.9992,0
290,24.9992,0
280,24.9992,0
183,24.9992,0
148,18.9998,0
88,18.9998,0
74,18.9998,0
28,18.0032,0
18,18.0032,0
17,18.0032,0
23,17,0
48,17,0
119,18.9998,0
274,18.9998,0
436,20.003,0
546,24.9992,0
615,24.9992,0
614,24.9992,0
582,24.9992,0
463,24.9992,0
580,24.9992,0
593,24.9992,0
513,24.9992,0
390,24.9992,0
302,24.9992,0
246,24.9992,0
153,24.0026,0
108,20.003,0
40,18.9998,1
14,18.0032,1
9,18.0032,1
4,17,1
9,18.0032,1
23,17,1
37,17,1
145,17,1
474,18.0032,1
250,18.0032,1
91,18.0032,1
121,18.0032,1
168,18.9998,1
225,20.003,1
219,20.003,1
237,22.9994,1
332,22.9994,1
723,22.9994,1
642,24.0026,1
463,22.9994,1
362,22.9994,1
273,22.9994,1
164,22.9994,1
74,22.0028,1
35,22.0028,1
14,22.0028,1
15,22.0028,1
8,22.0028,1
10,22.0028,1
37,22.0028,1
161,22.0028,1
480,22.0028,1
673,22.0028,1
328,24.0026,1
180,24.0026,1
230,24.9992,1
292,26.999,1
272,28.9988,1
227,30.9986,1
259,32.9984,1
334,34.0016,1
811,34.0016,1
795,34.0016,1
514,34.9982,1
458,34.0016,1
276,30.9986,1
291,30.002,1
125,30.002,1
149,32.0018,0
93,30.002,0
90,30.002,0
33,30.9986,0
4,28.0022,0
10,26.0024,0
27,28.0022,0
50,30.002,0
142,32.9984,0
219,36.0014,0
366,36.0014,0
377,36.998,0
433,38.0012,0
420,38.9978,0
444,38.9978,0
345,38.0012,0
313,38.9978,0
413,36.998,0
370,34.9982,0
382,32.9984,0
332,32.9984,0
258,32.9984,0
151,32.9984,0
110,30.9986,0
43,30.9986,1
17,30.9986,1
15,28.0022,1
5,28.0022,1
12,28.0022,1
40,28.0022,1
136,26.999,1
398,28.0022,1
568,30.002,1
295,30.002,1
174,32.0018,1
201,32.0018,1
257,32.0018,1
236,34.0016,1
230,34.0016,1
234,32.9984,1
365,32.9984,1
747,32.0018,1
730,32.0018,1
581,30.002,1
395,30.002,1
258,28.9988,1
188,28.0022,1
102,28.0022,1
53,28.0022,1
14,28.0022,1
10,28.0022,1
2,26.999,1
6,26.0024,1
35,26.999,1
154,26.999,1
483,28.9988,1
646,28.9988,1
272,32.9984,1
209,32.9984,1
217,34.0016,1
272,34.0016,1
283,34.9982,1
310,34.9982,1
401,34.9982,1
527,34.9982,1
722,32.9984,1
627,32.9984,1
497,32.9984,1
376,30.002,1
196,26.999,1
177,26.0024,1
171,24.0026,1
159,26.0024,0
123,26.0024,0
93,24.0026,0
32,26.0024,0
16,26.0024,0
19,24.9992,0
32,24.9992,0
72,26.0024,0
153,26.999,0
293,30.002,0
447,32.0018,0
485,34.0016,0
494,36.0014,0
499,38.0012,0
547,38.0012,0
454,40.001,0
389,40.001,0
414,40.001,0
430,40.001,0
432,36.998,0
551,36.998,0
584,36.998,0
502,36.0014,0
183,30.002,0
88,28.0022,1
30,28.0022,1
18,28.0022,1
7,28.0022,1
7,28.0022,1
29,28.9988,1
133,28.0022,1
343,30.002,1
550,32.9984,1
293,36.0014,1
186,36.0014,1
244,38.0012,1
276,38.0012,1
310,38.9978,1
241,38.9978,1
254,38.9978,1
433,38.9978,1
689,40.001,1
607,38.9978,1
503,36.998,1
321,36.0014,1
323,34.9982,1
225,36.998,1
131,34.0016,1
102,32.9984,1
29,32.0018,1
17,30.9986,1
7,30.002,1
6,30.002,1
35,30.002,1
131,30.002,1
353,30.002,1
585,30.9986,1
304,32.0018,1
210,32.9984,1
233,32.0018,1
331,34.0016,1
293,36.0014,1
275,36.998,1
285,38.0012,1
369,38.0012,1
576,38.0012,1
560,36.998,1
418,36.0014,1
336,34.9982,1
300,34.9982,1
288,34.0016,1
164,36.0014,1
150,34.0016,0
71,32.0018,0
58,32.9984,0
31,30.9986,0
16,30.9986,0
14,30.9986,0
31,30.9986,0
71,34.0016,0
152,38.9978,0
256,38.9978,0
325,40.9976,0
367,42.0008,0
342,40.9976,0
360,40.9976,0
308,40.9976,0
306,40.001,0
294,40.9976,0
279,40.001,0
277,38.9978,0
287,38.9978,0
276,38.0012,0
201,36.0014,0
220,38.9978,0
148,38.0012,0
147,36.0014,0
124,36.0014,0
70,34.9982,0
35,34.9982,0
13,34.0016,0
6,32.9984,0
21,34.9982,0
52,36.998,0
130,36.998,0
242,38.0012,0
319,40.9976,0
389,42.9974,0
376,42.9974,0
337,42.0008,0
312,44.0006,0
298,42.9974,0
291,36.998,0
270,32.9984,0
253,32.9984,0
250,32.9984,0
285,32.0018,0
207,32.0018,0
122,30.002,0
123,26.0024,0
39,26.0024,1
18,28.0022,1
5,28.0022,1
5,28.0022,1
2,22.9994,1
28,24.0026,1
92,22.0028,1
230,24.0026,1
455,24.0026,1
363,24.0026,1
175,24.0026,1
216,28.9988,1
266,28.9988,1
255,30.002,1
242,28.9988,1
280,28.9988,1
413,30.002,1
849,30.002,1
872,28.9988,1
631,28.9988,1
447,28.9988,1
331,28.9988,1
224,28.0022,1
131,26.999,1
69,26.999,1
15,28.0022,1
16,28.0022,1
3,26.0024,1
4,26.0024,1
42,24.0026,1
187,26.0024,1
520,28.0022,1
649,30.002,1
331,30.002,1
190,30.9986,1
249,32.0018,1
272,30.9986,1
280,32.0018,1
242,32.0018,1
265,30.9986,1
435,32.0018,1
872,30.9986,1
819,28.0022,1
414,28.0022,1
84,22.0028,1
90,22.0028,1
139,22.0028,1
103,22.0028,1
44,24.0026,1
14,22.0028,1
5,22.0028,1
5,22.0028,1
7,22.0028,1
41,22.0028,1
185,22.0028,1
497,24.0026,1
674,26.0024,1
328,28.0022,1
195,28.9988,1
229,30.9986,1
292,30.002,1
273,30.9986,1
241,30.9986,1
276,30.9986,1
411,30.9986,1
830,30.002,1
814,28.9988,1
633,28.0022,1
483,28.0022,1
391,28.0022,1
244,28.0022,1
152,26.999,1
56,26.0024,1
21,24.9992,1
9,24.9992,1
10,24.0026,1
5,24.0026,1
44,22.9994,1
178,24.0026,1
512,24.0026,1
702,26.0024,1
327,28.0022,1
214,28.0022,1
215,28.9988,1
292,28.9988,1
277,30.002,1
209,28.9988,1
271,30.9986,1
439,30.9986,1
795,28.9988,1
825,28.9988,1
629,28.0022,1
514,28.0022,1
373,28.0022,1
318,28.0022,1
211,26.999,1
95,26.999,1
59,26.0024,1
17,24.9992,1
9,26.0024,1
11,24.9992,1
34,26.0024,1
127,26.999,1
380,26.999,1
713,26.999,1
414,28.0022,1
268,28.0022,1
288,28.9988,1
379,28.9988,1
374,30.9986,1
369,30.9986,1
353,30.9986,1
492,30.9986,1
835,30.9986,1
631,30.002,1
488,28.0022,1
389,28.0022,1
299,28.0022,1
263,28.0022,1
212,26.999,1
191,28.0022,0
118,26.999,0
101,26.999,0
40,26.999,0
9,24.9992,0
5,24.0026,0
35,22.9994,0
48,22.9994,0
151,22.9994,0
282,24.9992,0
401,28.9988,0
439,28.9988,0
499,30.002,0
591,30.9986,0
632,34.0016,0
560,34.0016,0
566,30.002,0
458,28.0022,0
351,30.002,0
431,30.9986,0
356,30.9986,0
269,28.0022,0
225,28.0022,0
211,26.0024,0
187,26.0024,0
168,26.0024,0
115,26.0024,0
57,26.0024,0
19,26.0024,0
9,26.0024,0
15,26.0024,0
47,28.0022,0
133,28.0022,0
221,30.002,0
382,32.0018,0
451,34.9982,0
489,34.9982,0
480,36.0014,0
476,38.0012,0
489,36.998,0
495,36.0014,0
436,34.9982,0
312,30.002,0
312,30.9986,0
294,30.002,0
223,30.002,0
130,30.002,0
91,30.002,0
43,30.002,1
11,28.0022,1
15,28.0022,1
6,26.0024,1
12,26.0024,1
50,24.0026,1
140,26.0024,1
483,28.9988,1
667,30.002,1
348,30.9986,1
186,34.9982,1
182,36.998,1
237,36.0014,1
239,36.0014,1
212,38.0012,1
237,36.998,1
386,32.0018,1
755,32.0018,1
794,36.998,1
595,36.0014,1
454,34.9982,1
328,32.0018,1
284,30.9986,1
166,30.9986,1
53,30.9986,1
25,30.002,1
7,28.9988,1
3,28.9988,1
7,28.9988,1
38,26.0024,1
213,28.9988,1
526,30.002,1
661,34.0016,1
320,34.9982,1
159,36.0014,1
206,36.998,1
254,38.0012,1
221,38.0012,1
214,38.9978,1
244,38.0012,1
381,38.0012,1
770,38.0012,1
772,36.998,1
547,36.0014,1
427,34.0016,1
333,34.9982,1
244,34.0016,1
161,32.9984,1
53,32.0018,1
16,32.0018,1
8,30.002,1
4,30.002,1
6,28.9988,1
46,28.9988,1
162,28.9988,1
495,30.002,1
679,32.9984,1
297,36.0014,1
138,40.001,1
183,40.001,1
202,40.9976,1
203,40.001,1
170,42.0008,1
194,40.001,1
224,30.002,1
370,30.002,1
643,30.9986,1
516,30.9986,1
366,28.9988,1
319,30.9986,1
288,30.9986,1
131,30.9986,1
66,30.002,1
25,30.002,1
7,28.9988,1
5,28.9988,1
8,28.9988,1
40,28.9988,1
152,28.9988,1
473,28.9988,1
657,30.9986,1
318,30.9986,1
198,30.9986,1
216,34.0016,1
274,36.0014,1
254,34.9982,1
197,36.0014,1
292,34.9982,1
358,34.9982,1
771,36.0014,1
777,36.0014,1
533,34.0016,1
505,34.9982,1
332,22.9994,1
68,22.9994,1
65,22.9994,1
47,26.0024,1
33,24.0026,1
13,22.0028,1
7,22.0028,1
4,22.9994,1
49,22.9994,1
185,22.9994,1
487,22.0028,1
681,24.0026,1
350,26.0024,1
236,28.9988,1
234,30.9986,1
284,32.9984,1
280,32.9984,1
263,34.0016,1
295,34.0016,1
479,34.0016,1
837,32.9984,1
891,30.9986,1
652,30.002,1
513,30.002,1
320,28.9988,1
288,28.9988,1
152,28.0022,1
63,28.0022,1
42,26.0024,1
11,24.0026,1
6,24.0026,1
9,24.0026,1
41,22.9994,1
183,24.0026,1
473,28.0022,1
739,30.002,1
343,32.0018,1
181,34.0016,1
226,34.9982,1
286,34.0016,1
310,36.0014,1
225,36.0014,1
270,32.9984,1
406,34.0016,1
865,34.9982,1
767,34.9982,1
607,36.0014,1
427,34.0016,1
342,32.0018,1
262,30.002,1
177,28.9988,1
71,28.9988,1
43,28.0022,1
14,26.0024,1
6,26.0024,1
12,24.0026,1
37,24.0026,1
163,24.0026,1
421,28.0022,1
668,28.9988,1
396,30.002,1
249,32.9984,1
263,36.0014,1
338,38.0012,1
345,36.998,1
331,36.0014,1
380,38.0012,1
492,36.0014,1
741,36.998,1
671,36.998,1
469,36.0014,1
389,34.0016,1
278,32.0018,1
202,32.0018,1
196,30.9986,1
161,30.9986,0
122,30.9986,0
84,30.9986,0
30,30.9986,0
13,30.002,0
17,28.0022,0
49,28.0022,0
67,30.002,0
181,32.0018,0
278,34.0016,0
396,34.9982,0
470,36.998,0
547,36.0014,0
527,38.0012,0
472,36.998,0
489,38.0012,0
450,38.0012,0
492,36.0014,0
490,36.0014,0
397,34.9982,0
312,34.9982,0
289,34.9982,0
269,32.0018,0
222,32.0018,0
153,30.002,0
87,30.002,0
73,30.002,0
41,30.002,0
14,30.002,0
19,30.002,0
19,30.002,0
68,30.9986,0
108,32.0018,0
229,34.9982,0
364,34.9982,0
437,36.0014,0
491,36.998,0
523,38.0012,0
526,40.001,0
450,38.0012,0
421,34.0016,0
382,34.0016,0
229,28.0022,0
185,28.0022,0
193,28.0022,0
208,30.002,0
157,30.002,0
87,30.002,0
33,30.002,1
11,30.002,1
5,30.002,1
5,30.002,1
11,30.002,1
25,28.0022,1
141,28.0022,1
407,28.9988,1
605,28.0022,1
276,28.0022,1
213,30.002,1
260,32.0018,1
285,32.0018,1
289,32.9984,1
287,34.0016,1
274,34.0016,1
451,34.0016,1
858,32.9984,1
843,32.9984,1
640,32.9984,1
457,32.0018,1
317,30.002,1
207,30.002,1
113,30.002,1
47,28.0022,1
18,28.0022,1
13,28.0022,1
6,28.0022,1
9,26.0024,1
36,28.0022,1
179,28.0022,1
502,28.0022,1
705,26.999,1
327,28.0022,1
250,30.002,1
214,32.0018,1
283,34.0016,1
253,32.9984,1
261,34.0016,1
306,32.9984,1
445,32.0018,1
868,32.9984,1
814,30.9986,1
610,32.0018,1
448,30.002,1
317,30.002,1
224,30.002,1
138,30.002,1
58,28.0022,1
23,30.002,1
6,28.0022,1
7,28.0022,1
7,28.0022,1
43,26.0024,1
173,28.0022,1
482,28.0022,1
737,32.0018,1
341,32.0018,1
214,32.9984,1
239,32.9984,1
280,32.9984,1
313,32.9984,1
236,32.9984,1
278,34.0016,1
441,32.9984,1
858,34.0016,1
862,32.0018,1
686,32.0018,1
500,30.002,1
381,30.002,1
233,30.002,1
136,28.9988,1
67,30.002,1
28,28.0022,1
14,28.0022,1
6,26.0024,1
10,26.0024,1
41,22.9994,1
167,24.0026,1
475,28.0022,1
698,30.002,1
353,32.0018,1
205,34.0016,1
260,34.0016,1
277,34.0016,1
281,36.0014,1
247,34.9982,1
267,34.9982,1
417,34.9982,1
810,34.0016,1
811,34.0016,1
623,34.0016,1
478,26.999,1
336,26.999,1
259,24.9992,1
156,24.9992,1
85,26.999,1
41,26.999,1
20,28.0022,1
9,30.002,1
7,28.0022,1
33,28.0022,1
44,22.0028,1
133,22.0028,1
119,20.003,1
220,22.0028,1
193,22.9994,1
251,26.0024,1
315,30.002,1
290,30.9986,1
307,30.9986,1
324,32.9984,1
467,32.0018,1
730,32.9984,1
640,30.9986,1
492,30.9986,1
370,30.002,1
286,30.002,1
218,30.002,1
192,28.9988,1
180,26.999,0
116,24.9992,0
85,22.9994,0
21,22.0028,0
10,22.0028,0
11,20.9996,0
23,20.9996,0
62,22.0028,0
162,24.0026,0
271,26.0024,0
407,28.9988,0
499,30.002,0
546,30.9986,0
569,32.9984,0
538,32.9984,0
562,32.0018,0
531,32.0018,0
512,30.002,0
300,28.0022,0
275,22.9994,0
160,22.9994,0
128,22.9994,0
168,22.9994,0
163,24.0026,0
120,24.0026,0
113,22.9994,0
86,24.0026,0
48,22.9994,0
10,24.0026,0
10,24.9992,0
16,24.0026,0
39,24.0026,0
119,24.9992,0
217,26.999,0
328,26.999,0
449,28.0022,0
505,28.0022,0
543,30.002,0
579,28.9988,0
577,28.9988,0
513,28.9988,0
505,30.002,0
491,28.9988,0
465,26.999,0
300,26.999,0
220,28.0022,0
181,26.999,0
110,26.0024,0
47,24.9992,1
14,24.9992,1
9,24.0026,1
6,24.0026,1
11,24.0026,1
36,24.0026,1
159,22.9994,1
436,24.9992,1
673,28.0022,1
305,28.0022,1
199,28.9988,1
245,28.9988,1
276,30.002,1
254,30.002,1
248,30.002,1
274,32.0018,1
464,30.9986,1
818,30.9986,1
812,30.002,1
555,28.9988,1
432,28.9988,1
290,28.9988,1
192,28.9988,1
128,26.999,1
60,28.0022,1
27,26.0024,1
11,26.0024,1
3,26.0024,1
5,26.0024,1
36,26.0024,1
64,22.0028,1
179,24.0026,1
618,22.9994,1
402,28.0022,1
208,28.0022,1
196,28.9988,1
300,30.9986,1
286,32.0018,1
255,32.9984,1
283,34.0016,1
458,32.9984,1
812,32.0018,1
854,30.9986,1
627,32.0018,1
436,30.9986,1
308,28.9988,1
189,28.9988,1
167,28.9988,1
60,26.999,1
37,26.999,1
8,26.0024,1
11,24.9992,1
4,22.0028,1
39,22.9994,1
172,22.9994,1
492,24.9992,1
682,26.999,1
367,28.9988,1
233,28.9988,1
235,28.9988,1
307,28.9988,1
294,30.9986,1
255,30.002,1
266,30.002,1
431,28.9988,1
851,28.9988,1
848,28.0022,1
649,26.999,1
427,26.999,1
315,26.999,1
226,26.999,1
138,26.0024,1
76,24.9992,1
21,24.0026,1
15,24.0026,1
4,22.9994,1
5,22.9994,1
37,22.0028,1
165,22.0028,1
464,24.0026,1
682,26.0024,1
337,28.0022,1
199,28.0022,1
274,28.0022,1
343,30.002,1
300,30.002,1
248,30.9986,1
260,30.002,1
419,30.9986,1
897,32.0018,1
832,30.9986,1
677,28.9988,1
514,28.9988,1
356,28.0022,1
254,28.0022,1
226,26.999,1
88,-0.0016,1
54,-0.0016,1
19,-0.0016,1
6,-0.0016,1
9,-0.0016,1
36,-0.0016,1
157,-0.0016,1
379,-0.0016,1
668,-0.0016,1
378,-0.0016,1
231,-0.0016,1
303,-0.0016,1
365,-0.0016,1
357,-0.0016,1
328,-0.0016,1
383,-0.0016,1
488,-0.0016,1
791,-0.0016,1
669,-0.0016,1
491,-0.0016,1
359,-0.0016,1
255,-0.0016,1
213,-0.0016,1
121,-0.0016,1
105,22.0028,0
92,20.003,0
43,20.9996,0
30,20.9996,0
13,22.9994,0
9,22.0028,0
27,20.9996,0
64,20.9996,0
189,24.0026,0
292,24.9992,0
480,26.999,0
536,28.0022,0
654,28.0022,0
644,26.999,0
598,28.0022,0
596,28.0022,0
641,28.0022,0
635,28.0022,0
554,26.999,0
488,26.0024,0
341,26.0024,0
338,24.9992,0
261,24.9992,0
235,24.0026,0
187,24.9992,0
131,24.0026,0
119,24.0026,0
55,24.0026,0
26,24.0026,0
11,22.9994,0
20,24.0026,0
41,24.0026,0
124,24.0026,0
270,24.9992,0
425,26.0024,0
272,22.9994,0
298,24.0026,0
162,22.0028,0
149,24.0026,0
276,24.0026,0
356,24.9992,0
343,22.9994,0
377,22.9994,0
341,24.0026,0
274,24.0026,0
190,22.9994,0
56,22.9994,0
46,22.9994,0
168,28.9988,0
79,30.002,0
69,26.999,0
35,26.999,0
12,26.999,0
22,26.0024,0
36,26.0024,0
66,28.9988,0
162,30.9986,0
237,30.9986,0
417,32.0018,0
492,34.0016,0
471,34.0016,0
504,34.9982,0
514,36.0014,0
563,36.0014,0
462,36.0014,0
463,34.9982,0
442,34.9982,0
392,32.9984,0
207,32.0018,0
104,22.0028,0
78,22.9994,0
145,22.9994,0
99,22.9994,0
73,22.9994,0
84,22.9994,0
42,22.9994,0
22,22.9994,0
12,22.9994,0
15,22.9994,0
42,22.9994,0
129,26.0024,0
232,28.0022,0
388,30.002,0
489,30.002,0
545,30.002,0
493,30.002,0
457,30.002,0
355,30.9986,0
474,30.002,0
503,32.0018,0
500,30.9986,0
292,28.0022,0
104,28.0022,0
171,26.999,0
166,26.0024,0
123,22.9994,0
104,22.9994,0
55,26.0024,0
40,22.9994,0
28,22.9994,0
11,22.9994,0
4,22.9994,0
15,22.9994,0
43,26.0024,0
127,28.0022,0
229,28.0022,0
359,30.9986,0
459,30.002,0
543,30.9986,0
566,32.0018,0
512,30.002,0
449,30.002,0
500,30.002,0
498,30.002,0
482,30.002,0
374,30.002,0
261,28.9988,0
184,28.9988,0
121,28.0022,0
70,28.0022,0
29,28.0022,1
24,26.0024,1
5,26.0024,1
10,22.9994,1
8,22.9994,1
38,22.9994,1
172,26.0024,1
493,26.0024,1
632,28.0022,1
323,30.002,1
172,30.002,1
198,30.002,1
287,32.0018,1
275,34.0016,1
274,34.0016,1
292,34.9982,1
458,32.0018,1
856,32.0018,1
839,32.9984,1
552,32.0018,1
385,30.002,1
268,30.9986,1
179,30.002,1
95,30.002,1
37,30.002,1
13,28.0022,1
9,28.0022,1
4,28.0022,1
5,28.0022,1
40,28.0022,1
210,28.0022,1
500,28.0022,1
725,30.002,1
290,30.002,1
235,32.0018,1
217,32.9984,1
266,34.9982,1
234,36.0014,1
211,36.0014,1
245,34.9982,1
430,32.0018,1
863,32.0018,1
839,32.9984,1
662,30.002,1
412,30.9986,1
296,30.002,1
219,30.002,1
150,28.0022,1
65,28.0022,1
18,28.0022,1
8,30.002,1
9,28.0022,1
8,28.0022,1
38,28.0022,1
200,28.0022,1
482,28.0022,1
646,28.0022,1
123,22.9994,1
49,22.9994,1
62,28.0022,1
137,30.002,1
191,30.002,1
216,30.9986,1
270,30.002,1
416,30.002,1
808,30.002,1
835,28.9988,1
558,26.0024,1
406,24.0026,1
272,22.0028,1
217,22.0028,1
169,22.0028,1
96,22.0028,1
29,20.9996,1
11,22.0028,1
9,22.0028,1
8,20.9996,1
40,20.9996,1
140,20.9996,1
486,22.0028,1
719,24.0026,1
344,28.0022,1
224,30.002,1
296,30.9986,1
323,32.9984,1
354,34.9982,1
253,34.9982,1
331,34.0016,1
470,34.0016,1
772,32.9984,1
792,30.9986,1
568,28.9988,1
391,28.9988,1
301,28.0022,1
299,28.0022,1
248,22.9994,1
150,22.9994,0
117,22.9994,0
77,22.9994,0
43,22.9994,0
11,22.9994,0
15,22.9994,0
34,22.9994,0
82,22.9994,0
230,28.0022,0
348,28.0022,0
422,30.002,0
578,30.9986,0
694,34.0016,0
668,34.9982,0
626,34.9982,0
512,18.9998,0
114,18.9998,0
171,20.003,0
167,20.003,0
215,20.003,0
194,20.003,0
181,20.9996,0
194,20.003,0
133,20.003,0
124,18.9998,0
124,18.9998,0
96,18.0032,0
46,18.0032,0
28,17,0
55,17,0
35,17,0
70,18.0032,0
170,20.003,0
299,24.0026,0
495,24.9992,0
585,24.9992,0
757,24.9992,0
729,26.0024,0
647,26.999,0
696,26.999,0
701,26.0024,0
671,26.0024,0
560,24.9992,0
496,24.9992,0
356,24.9992,0
206,24.9992,0
189,20.003,0
92,18.9998,0
41,18.9998,1
18,18.0032,1
17,18.0032,1
12,17,1
5,17,1
40,15.9968,1
180,15.9968,1
447,17,1
730,18.9998,1
361,24.9992,1
210,24.9992,1
236,24.9992,1
332,24.9992,1
323,24.9992,1
340,24.9992,1
346,24.9992,1
488,24.9992,1
871,24.9992,1
968,24.9992,1
633,24.9992,1
390,24.9992,1
285,18.9998,1
159,18.0032,1
93,18.0032,1
32,17,1
10,15.9968,1
6,15.0002,1
8,15.0002,1
9,15.0002,1
44,13.997,1
211,13.997,1
596,15.9968,1
750,18.0032,1
358,24.9992,1
196,24.9992,1
247,24.9992,1
316,24.9992,1
328,24.9992,1
255,24.9992,1
326,26.0024,1
536,26.0024,1
970,26.0024,1
877,24.9992,1
596,24.9992,1
461,20.003,1
310,18.9998,1
216,18.9998,1
109,18.0032,1
49,17,1
21,17,1
11,17,1
7,15.9968,1
5,15.9968,1
48,15.9968,1
205,15.9968,1
557,17,1
770,18.9998,1
328,24.0026,1
205,24.0026,1
232,24.9992,1
352,26.0024,1
323,26.0024,1
278,26.0024,1
318,26.999,1
509,26.999,1
925,26.0024,1
977,24.9992,1
635,24.9992,1
470,24.9992,1
306,24.0026,1
212,18.9998,1
127,18.9998,1
57,18.9998,1
28,18.0032,1
9,18.0032,1
11,17,1
6,17,1
57,17,1
195,15.9968,1
571,18.0032,1
758,18.9998,1
338,24.0026,1
212,24.9992,1
254,24.9992,1
297,26.0024,1
283,26.0024,1
274,26.999,1
352,26.999,1
491,26.999,1
884,26.999,1
852,26.0024,1
674,24.0026,1
463,24.0026,1
317,24.0026,1
251,22.9994,1
170,20.003,1
87,18.9998,1
41,18.9998,1
30,18.9998,1
14,18.0032,1
12,18.0032,1
41,18.0032,1
152,18.0032,1
454,18.9998,1
766,22.0028,1
347,22.9994,1
246,26.0024,1
280,26.0024,1
409,26.999,1
408,26.999,1
371,26.999,1
367,28.0022,1
563,28.0022,1
894,28.0022,1
808,26.999,1
579,26.0024,1
404,24.9992,1
312,24.0026,1
229,22.0028,1
195,22.9994,1
207,20.9996,0
109,22.9994,0
93,20.003,0
37,22.9994,0
6,22.9994,0
16,20.003,0
33,18.0032,0
73,18.0032,0
212,18.9998,0
342,24.9992,0
442,24.9992,0
627,24.9992,0
706,24.9992,0
704,26.0024,0
715,26.0024,0
654,26.0024,0
783,24.9992,0
729,24.9992,0
614,24.9992,0
478,24.9992,0
330,24.9992,0
296,18.9998,0
279,18.9998,0
229,18.0032,0
151,18.0032,0
117,18.0032,0
89,17,0
48,15.9968,0
8,15.9968,0
13,15.9968,0
35,15.9968,0
71,15.9968,0
128,18.0032,0
296,20.003,0
490,24.9992,0
559,24.9992,0
656,24.9992,0
694,24.9992,0
635,24.9992,0
557,24.9992,0
596,24.9992,0
570,24.9992,0
481,24.9992,0
403,24.9992,0
324,24.9992,0
191,24.9992,0
127,18.9998,0
94,18.0032,0
45,18.0032,1
21,17,1
13,17,1
7,15.9968,1
11,15.9968,1
45,15.0002,1
164,15.0002,1
492,17,1
683,18.0032,1
299,20.003,1
202,24.0026,1
252,24.0026,1
295,24.0026,1
343,24.0026,1
332,24.0026,1
338,24.0026,1
453,24.0026,1
842,24.0026,1
774,22.9994,1
486,22.9994,1
340,22.9994,1
233,22.0028,1
129,22.0028,1
70,18.0032,1
13,18.0032,1
5,18.0032,1
4,18.0032,1
6,20.003,1
7,20.003,1
48,22.0028,1
167,22.0028,1
356,22.0028,1
672,24.0026,1
293,24.0026,1
160,26.0024,1
151,26.0024,1
88,26.0024,1
114,28.0022,1
143,18.0032,1
36,20.003,1
141,20.003,1
338,20.003,1
281,20.003,1
324,20.003,1
290,20.003,1
207,20.003,1
151,20.003,1
78,18.9998,1
26,18.9998,1
12,18.0032,1
3,18.0032,1
5,17,1
10,17,1
56,17,1
172,17,1
545,17,1
797,17,1
362,18.0032,1
192,18.9998,1
247,24.9992,1
313,24.9992,1
289,24.9992,1
286,24.9992,1
311,24.9992,1
466,24.9992,1
886,24.9992,1
